Line	altrad_heli	cpi135k_prelim	cpi1800_prelim	cpi400_prelim	cpi40k_prelim	cpi8200_prelim	cpq135k_prelim	cpq1800_prelim	cpq400_prelim	cpq40k_prelim	cpq8200_prelim	cpsp	cxi3300_prelim	cxq3300_prelim	cxsp	date	dep135k	dep1800	dep400	dep40k	dep8200	diurnal	dres_200_by5m[0]	dres_200_by5m[1]	dres_200_by5m[2]	dres_200_by5m[3]	dres_200_by5m[4]	dres_200_by5m[5]	dres_200_by5m[6]	dres_200_by5m[7]	dres_200_by5m[8]	dres_200_by5m[9]	dres_200_by5m[10]	dres_200_by5m[11]	dres_200_by5m[12]	dres_200_by5m[13]	dres_200_by5m[14]	dres_200_by5m[15]	dres_200_by5m[16]	dres_200_by5m[17]	dres_200_by5m[18]	dres_200_by5m[19]	dres_200_by5m[20]	dres_200_by5m[21]	dres_200_by5m[22]	dres_200_by5m[23]	dres_200_by5m[24]	dres_200_by5m[25]	dres_200_by5m[26]	dres_200_by5m[27]	dres_200_by5m[28]	dres_200_by5m[29]	dres_200_by5m[30]	dres_200_by5m[31]	dres_200_by5m[32]	dres_200_by5m[33]	dres_200_by5m[34]	dres_200_by5m[35]	dres_200_by5m[36]	dres_200_by5m[37]	dres_200_by5m[38]	dres_200_by5m[39]	dres_200_by5m[40]	dtm	fid	flight	gpsz_tx	mag_diu	mag_lag	powerline	res135k	res1800	res400	res40k	res8200	time_ssm	x_tx	y_tx
L160030	71.35748855	477.8503418	78.42588043	34.49044418	274.5429688	160.5679932	369.9237061	69.03612518	38.00549698	203.9093475	112.9244843	7.98E-05	40.46294022	34.6314621	2.79E-05	20230816	-28.94139862	1.164833069	12	-19.48086548	-7.662902832	57111.45076	452.0350647	452.0350647	446.4180298	316.947998	225.0268097	131.2327728	22.78617096	8.548465729	8.411312103	8.276358604	8.047344208	7.448171139	6.893610001	6.380339146																												127.4469607	2813.3	29007	169.44905	57359.11424	57250.565	0.000555136	452.0350647	24.93044281	12.28873062	186.4714661	51.034935	63739.3	404408.7962	7180859.162
L160030	71.55302296	476.7267151	78.12830353	34.38765335	274.3438721	160.5645294	369.3042603	68.74609375	37.89443207	204.0115814	112.6083298	0.000116385	40.08201981	34.56102753	3.82E-05	20230816	-29.11724091	1.077163696	11.88426971	-19.69259262	-7.782604218	57111.4581	453.2244873	453.2244873	447.9639587	318.1496887	225.9539642	132.3643799	22.3257122	8.257600784	8.031831741	7.812235355	7.565587521	7.148599625	6.754594326	6.382305622																												127.3131109	2813.4	29007	169.518	57359.0949	57250.553	0.000584302	453.2244873	24.97862434	12.31414127	186.925354	50.80621338	63739.4	404411.3837	7180857.303
L160030	71.70740512	476.1303406	77.85097504	34.30817032	274.2901001	160.5065613	369.0421753	68.52674866	37.76792908	204.2671814	112.3261948	0.000160919	39.71394348	34.44898987	5.93E-06	20230816	-29.26474762	0.994895935	11.85021973	-19.87758636	-7.871147156	57111.46544	453.9872742	453.9872742	449.0938416	319.15979	226.8188934	133.6364441	22.00836182	8.027797699	7.737899303	7.458469868	7.185724258	6.896142483	6.618230343	6.351518631																												127.2204134	2813.5	29007	169.58695	57359.10256	57250.568	0.000410519	453.9872742	25.05125427	12.31650639	187.3795471	50.64194107	63739.5	404413.9713	7180855.444
L160030	71.82390503	476.1827393	77.60673523	34.24466324	274.2859802	160.3292847	369.2081299	68.38000488	37.63798904	204.7356873	112.1055374	0.000105529	39.4066925	34.28390884	1.91E-05	20230816	-29.38961411	0.915626526	11.87184143	-20.04800415	-7.94084549	57111.47279	454.1946106	454.1946106	449.8746948	320.2576904	227.985672	135.9643555	22.01519585	7.886158943	7.583208561	7.291896343	7.013890743	6.770565987	6.535682201	6.308947563																												127.1655981	2813.6	29007	169.6559	57359.11121	57250.584	0.000499734	454.1946106	25.14087296	12.30592537	188.0675049	50.60849762	63739.6	404416.5588	7180853.585
L160030	71.9064708	477.0253906	77.41346741	34.19024277	274.3181763	159.9714203	369.8143005	68.30229187	37.52226257	205.4395599	111.9733124	0.0001267	39.19100189	34.07474899	3.45E-05	20230816	-29.49461746	0.840538025	11.91458893	-20.21060562	-8.004341125	57111.48013	453.5694275	453.5694275	450.0672302	321.3826904	229.4919891	139.6815033	22.5108242	7.869307041	7.595626354	7.331463814	7.074472427	6.797412395	6.53120327	6.275419235																												127.144717	2813.7	29007	169.72485	57359.09287	57250.573	0.000744325	453.5694275	25.23319435	12.29489422	189.0422974	50.7706871	63739.7	404419.1464	7180851.726
L160030	71.9589063	478.7448425	77.27973175	34.14305878	274.4205933	159.4055481	370.7984619	68.28843689	37.44849777	206.3583374	111.9507904	8.30E-05	39.06972885	33.84864044	2.52E-05	20230816	-29.57910156	0.770393372	11.93264008	-20.36589813	-8.071979523	57111.48747	451.8183899	451.8183899	449.2934875	322.2580872	231.1412811	144.5655365	23.59867668	8.005238533	7.776209831	7.553734303	7.327272892	6.955409527	6.602418423	6.267341614																												127.1539662	2813.8	29007	169.7938	57359.04053	57250.528	0.000525143	451.8183899	25.31931114	12.29672146	190.2210541	51.16712189	63739.8	404421.734	7180849.867
L160030	71.98550901	481.2779846	77.1999054	34.10512543	274.6401062	158.6449585	372.0400085	68.33155823	37.45690918	207.4513092	112.0681381	0.000158649	39.02462006	33.6409111	3.38E-05	20230816	-29.64156342	0.703651428	11.86447144	-20.5122261	-8.155628204	57111.49482	448.87323	448.87323	447.3551636	322.6343689	232.6852112	150.0762787	25.34003448	8.314480782	8.11078167	7.912073612	7.696070671	7.199767113	6.735469341	6.301113129																												127.1890481	2813.9	29007	169.86275	57358.97018	57250.465	0.000666969	448.87323	25.39904022	12.32748508	191.469635	51.81700134	63739.9	404424.3215	7180848.008
L160030	71.99163276	484.3522644	77.1602478	34.0795784	275.0131226	157.7254028	373.3674927	68.42314911	37.58765793	208.677063	112.3698425	9.96E-05	39.03264999	33.480896	1.75E-05	20230816	-29.68167496	0.63734436	11.64893341	-20.64902115	-8.27130127	57111.50216	445.0149536	445.0149536	444.4231262	322.455658	233.9609528	155.6164856	27.78823471	8.818797112	8.58131218	8.350221634	8.092902184	7.480734825	6.9148736	6.391815186																												127.244609	2814	29007	169.9317	57358.89784	57250.4	0.0007719	445.0149536	25.47724533	12.40240002	192.6680298	52.73686981	63740	404426.9091	7180846.149
L160030	71.9817663	487.5606384	77.15001678	34.06697845	275.5503235	156.7017212	374.5917053	68.55317688	37.85461044	209.9891205	112.8984299	0.000134663	39.07876205	33.38745499	6.75E-06	20230816	-29.69885635	0.570793152	11.26364899	-20.77502441	-8.433937073	57111.50935	440.7578125	440.7578125	440.7578125	321.841156	234.9095001	160.6576538	30.96023941	9.541653633	9.182219505	8.836324692	8.469120026	7.772025108	7.132308483	6.545246601																												127.2508219	2814.1	29007	169.89589	57358.83365	57250.343	0.000619373	440.7578125	25.55583954	12.52693558	193.7281647	53.93323517	63740.1	404429.4945	7180844.287
L160030	71.95663727	490.5633545	77.17294312	34.0631752	276.242981	155.6562653	375.5880432	68.70497131	38.23813629	211.3238831	113.6677856	0.000107531	39.15608597	33.3740387	1.36E-05	20230816	-29.69144058	0.513587952	10.73632813	-20.88367081	-8.641635895	57111.51654	436.5668335	436.5668335	436.5668335	320.9184265	235.4915924	164.7140045	34.71644211	10.47649479	9.880910873	9.319185257	8.767045021	8.036568642	7.366956234	6.753136158																												127.2598521	2814.2	29007	169.86008	57358.77446	57250.291	0.000632491	436.5668335	25.6228447	12.69515228	194.5697327	55.3611908	63740.2	404432.0799	7180842.426
L160030	71.9149822	493.2505188	77.25392151	34.06424713	277.0870667	154.6796875	376.3527222	68.85431671	38.6870842	212.6051025	114.6441956	0.000113153	39.25741196	33.45842743	9.81E-06	20230816	-29.65927887	0.485839844	10.1419754	-20.965168	-8.88684845	57111.52372	432.6448669	432.6448669	432.6448669	319.6708374	235.5961151	167.3123169	38.74501801	11.5841856	10.60046577	9.700283051	8.883550644	8.199936867	7.568929195	6.986479282																												127.2854083	2814.3	29007	169.82427	57358.72028	57250.244	0.000509831	432.6448669	25.64722824	12.88740826	195.0881195	56.92444611	63740.3	404434.6653	7180840.565
L160030	71.85639407	495.7721558	77.43178558	34.07025909	278.1052246	153.8482666	376.9790649	68.98010254	39.12618256	213.7644043	115.7457428	0.000146172	39.37130356	33.66788483	2.03E-05	20230816	-29.60515594	0.507568359	9.588996887	-21.01094437	-9.142383575	57111.53091	428.8536377	428.8536377	428.8536377	317.8870544	235.016449	168.0398254	42.63069534	12.80528069	11.22504139	9.839811325	8.679273605	8.152704239	7.658082008	7.193468571																												127.3278976	2814.4	29007	169.78846	57358.68009	57250.211	0.000802769	428.8536377	25.59008217	13.07101727	195.1523132	58.49850082	63740.4	404437.2508	7180838.703
L160030	71.7822693	498.3704529	77.73492432	34.08736038	279.3421936	153.215683	377.563385	69.07818604	39.48392105	214.7608185	116.8638916	0.000109116	39.48809814	34.02322006	2.32E-05	20230816	-29.53282928	0.584838867	9.179603577	-21.01706314	-9.378612518	57111.5381	424.8943787	424.8943787	424.8943787	315.2876282	233.5314026	166.6678925	45.92681885	14.05923271	11.63554859	9.629685402	8.076325417	7.815977573	7.564022064	7.320188522																												127.3859236	2814.5	29007	169.75265	57358.6539	57250.192	0.000554451	424.8943787	25.43032265	13.21085644	194.6403656	59.94234467	63740.5	404439.8362	7180836.842
L160030	71.69603775	501.1451416	78.15506744	34.12849045	280.8292236	152.814621	378.1401062	69.17214203	39.71986389	215.5942993	117.9043732	0.000193033	39.60532379	34.50990295	2.87E-05	20230816	-29.44647598	0.698516846	8.973632813	-20.98651505	-9.572170258	57111.54528	420.6468506	420.6468506	420.6468506	311.7857361	231.0804138	163.3551483	48.31560135	15.25179768	11.77148247	9.085342407	7.155405998	7.216024876	7.27715683	7.338807106																												127.4560563	2814.6	29007	169.71684	57358.63272	57250.178	0.000325129	420.6468506	25.18906784	13.28021336	193.5169678	61.13802338	63740.6	404442.4216	7180834.981
L160030	71.60297241	503.9633179	78.64107513	34.2059021	282.5506897	152.6541138	378.6805725	69.30753326	39.83065414	216.3095856	118.823082	0.000142442	39.72572708	35.06715393	1.60E-05	20230816	-29.35147476	0.807174683	8.977363586	-20.93044281	-9.715496063	57111.55247	416.3206177	416.3206177	415.2971497	307.6234741	227.8662415	158.6853485	49.72864914	16.29189301	11.68345165	8.378586769	6.15664959	6.505670071	6.87447691	7.264191151																												127.5330228	2814.7	29007	169.68103	57358.59353	57250.146	0.000583148	416.3206177	24.9285202	13.26889801	191.8862915	62.02841949	63740.7	404445.007	7180833.119
L160030	71.50894412	506.5525208	79.11947632	34.32121658	284.4498901	152.7056122	379.1293335	69.5289917	39.82893372	216.9781647	119.626976	8.88E-05	39.85122299	35.60793686	4.11E-05	20230816	-29.25363159	0.866348267	9.166946411	-20.86433029	-9.816802979	57111.55966	412.3236084	412.3236084	410.0565796	303.2511597	224.2648163	153.417099	50.34632111	17.13155937	11.51027584	7.733472347	5.319683075	5.865778923	6.467934608	7.131904602																												127.6109523	2814.8	29007	169.64522	57358.52934	57250.089	0.000412075	412.3236084	24.72259521	13.18196011	189.9508057	62.6358757	63740.8	404447.5924	7180831.258
L160030	71.4168726	508.7155457	79.52880859	34.46179199	286.4648438	152.9081268	379.4458923	69.85565948	39.73194885	217.6601257	120.3506546	8.53E-05	39.98041534	36.05416489	3.02E-05	20230816	-29.15576553	0.852348328	9.504585266	-20.79935074	-9.890750885	57111.56684	408.9290161	408.9290161	405.3357849	299.0244141	220.5963593	148.1320801	50.46224594	17.79623222	11.4277153	7.338220119	4.79777813	5.435341835	6.15762949	6.97590065																												127.6869249	2814.9	29007	169.60941	57358.45416	57250.021	0.000913071	408.9290161	24.62047386	13.03727341	187.8971863	63.03963852	63740.9	404450.1779	7180829.397
L160030	71.32661382	510.5191345	79.84703064	34.60556412	288.5637207	153.2028961	379.6279297	70.27036285	39.56335068	218.3778839	121.0412979	9.26E-05	40.10998154	36.36789322	5.84E-05	20230816	-29.05678558	0.772064209	9.940032959	-20.73860168	-9.952136993	57111.57403	405.991333	405.991333	401.0334473	294.9668884	216.9531403	143.0644989	50.33230972	18.36219978	11.54645061	7.260596752	4.614243031	5.254612446	5.983852386	6.814297199																												127.7647737	2815	29007	169.5736	57358.39997	57249.974	0.000615833	405.991333	24.62504387	12.86185932	185.808548	63.33036423	63741	404452.7633	7180827.535
L160030	71.23763713	512.317688	80.09658051	34.72924423	290.7531433	153.5638733	379.7066956	70.73112488	39.3536911	219.1240387	121.7589798	0.000182767	40.23601913	36.56425095	3.39E-05	20230816	-28.954216	0.65422821	10.41421509	-20.68061066	-10.01651382	57111.58107	402.9178467	402.9178467	396.5537415	290.7755737	213.2130585	138.193222	50.11868286	18.90789604	11.85213947	7.429341316	4.677798271	5.261239052	5.917449474	6.655506134																												127.8683921	2815.1	29007	169.59067	57358.38993	57249.971	0.000720209	402.9178467	24.69821167	12.68552113	183.6691895	63.58037186	63741.1	404455.3719	7180825.661
L160030	71.14899546	514.5706177	80.3258667	34.8160553	293.0616455	154.012207	379.7256165	71.1964798	39.14178467	219.8851471	122.570015	0.000155071	40.35673904	36.70146561	3.18E-05	20230816	-28.8449173	0.531463623	10.86261749	-20.62246704	-10.09755707	57111.58811	398.9801331	398.9801331	391.160553	286.0538635	209.1898346	133.4181671	49.88038254	19.46809006	12.23317051	7.686961651	4.832402706	5.338160515	5.896850109	6.514012337																												127.9716755	2815.2	29007	169.60774	57358.42189	57250.01	0.000703442	398.9801331	24.78605461	12.5357666	181.4261627	63.82325745	63741.2	404457.9805	7180823.787
L160030	71.06002261	517.5508423	80.57966614	34.85804749	295.5119934	154.6281891	379.7107849	71.64825439	38.97795105	220.6495667	123.5166931	0.000138943	40.47535324	36.85154724	5.85E-06	20230816	-28.72735977	0.422531128	11.21079254	-20.56197357	-10.19943619	57111.59514	393.7835999	393.7835999	384.4665527	280.59198	204.782074	128.6324921	49.52683258	19.98832512	12.54998589	7.879707336	4.947398663	5.38491869	5.877430439	6.414988041																												128.0752901	2815.3	29007	169.62481	57358.47186	57250.067	0.000456267	393.7835999	24.84973145	12.43817139	179.0406494	64.01842499	63741.3	404460.5892	7180821.913
L160030	70.9707666	521.1539307	80.87638855	34.85122681	298.100647	155.5292206	379.6383667	72.09979248	38.92456436	221.40065	124.5841446	9.81E-05	40.59860992	37.06698227	5.25E-05	20230816	-28.60198593	0.323501587	11.3690033	-20.49775314	-10.31071091	57111.60218	387.5300598	387.5300598	376.6847534	274.495575	200.0288544	123.7142563	48.82497406	20.32350922	12.69446564	7.929214001	4.952744007	5.364436626	5.853401661	6.386936188																												128.1791878	2815.4	29007	169.64188	57358.51082	57250.113	0.000623468	387.5300598	24.88411331	12.42080402	176.5064087	64.04625702	63741.4	404463.1978	7180820.038
L160030	70.88153985	524.9440308	81.2039032	34.78517914	300.8009338	156.8067169	379.4195862	72.5852356	39.03857422	222.121521	125.7005234	0.000103251	40.7307663	37.36326981	3.09E-06	20230816	-28.46905899	0.213661194	11.24924469	-20.42915344	-10.40857697	57111.60922	380.86203	380.86203	368.45755	268.0951538	195.0699768	118.5472565	47.53113174	20.3170929	12.62964058	7.850917339	4.880336761	5.300273895	5.846906185	6.449914932																												128.2830563	2815.5	29007	169.65895	57358.52378	57250.133	0.000463861	380.86203	24.91464996	12.51468468	173.8482056	63.77058411	63741.5	404465.8064	7180818.164
L160030	70.79209712	528.3852539	81.53133392	34.64400101	303.585144	158.4560699	378.9136658	73.13730621	39.33653259	222.817215	126.7799606	6.69E-05	40.87032318	37.72539902	2.25E-05	20230816	-28.3272171	0.070526123	10.81694794	-20.3572731	-10.47336578	57111.61625	374.3921509	374.3921509	360.3974304	261.723938	190.06633	113.1112671	45.58630371	19.93018532	12.40546322	7.721730232	4.806359768	5.239739895	5.880770206	6.600223541																												128.3871408	2815.6	29007	169.67602	57358.51475	57250.131	0.000438848	374.3921509	24.97768784	12.73948097	171.1168671	63.14094162	63741.6	404468.415	7180816.29
L160030	70.70211546	531.1255493	81.82659149	34.42259216	306.4437561	160.3602142	377.9880066	73.77011108	39.7817688	223.5270233	127.7820892	0.000134034	41.01466751	38.12397385	1.85E-05	20230816	-28.17023849	-0.11806488	10.11980438	-20.286026	-10.50382233	57111.62329	368.5547485	368.5547485	352.9438171	255.6428223	185.166153	107.5559464	43.20686722	19.30111122	12.1399889	7.635795593	4.802753448	5.227005005	5.96612072	6.809749603																												128.4917642	2815.7	29007	169.69309	57358.49171	57250.115	0.000721186	368.5547485	25.10057068	13.0870285	168.3788147	62.24790955	63741.7	404471.0237	7180814.416
L160030	70.61234963	533.1824951	82.06742096	34.14070129	309.3890381	162.3525696	376.6270752	74.47817993	40.30490112	224.304657	128.7472534	0.000137477	41.16801453	38.53179169	3.55E-05	20230816	-27.99863052	-0.353263855	9.267860413	-20.22135162	-10.52095413	57111.63033	363.198822	363.198822	345.9822693	249.8445129	180.4204712	102.1520538	40.78042221	18.66659164	11.9692831	7.674873352	4.921236992	5.298672676	6.110537052	7.046795368																												128.5961717	2815.8	29007	169.71016	57358.46267	57250.093	0.000572084	363.198822	25.29441643	13.51848412	165.6857147	61.27921295	63741.8	404473.6323	7180812.542
L160030	70.52462789	534.9459839	82.24616241	33.84118271	312.4404907	164.3101349	374.977356	75.24534607	40.81930161	225.1775055	129.7790985	0.000122482	41.34352493	38.9358139	4.55E-05	20230816	-27.81803131	-0.629440308	8.411048889	-20.16920853	-10.5571022	57111.63736	357.9164734	357.9164734	339.1351013	244.1553192	175.7760162	97.13384247	38.65438461	18.22621536	11.99175644	7.889856815	5.191052437	5.480686188	6.321227074	7.290676594																												128.6985352	2815.9	29007	169.72723	57358.43664	57250.074	0.000699852	357.9164734	25.55595779	13.96822166	163.0353088	60.41595078	63741.9	404476.2409	7180810.667
L160030	70.44102047	537.0061646	82.3732605	33.57361603	315.5994263	166.210434	373.2853394	76.04967499	41.24214935	226.1172333	130.9788055	9.48E-05	41.55587769	39.33829117	9.47E-06	20230816	-27.63803864	-0.935035706	7.699501038	-20.12440872	-10.63681793	57111.6444	352.1871338	352.1871338	331.9277649	238.3491821	171.1526947	92.61375427	36.9730835	18.04841805	12.22424412	8.279515266	5.607739449	5.774077415	6.593061924	7.528209209	8.422195435																											128.7978398	2816	29007	169.7443	57358.4256	57250.07	0.000730526	352.1871338	25.86785126	14.36197472	160.407608	59.74152756	63742	404478.8496	7180808.793
L160030	70.36064792	539.8781128	82.47665405	33.3753891	318.8334961	168.1092987	371.806427	76.86207581	41.52688217	227.0447845	132.3709869	0.000109477	41.81083679	39.74449921	3.91E-05	20230816	-27.46706772	-1.248985291	7.216957092	-20.08204651	-10.75997162	57111.65129	345.6630249	345.6630249	324.0406799	232.2559967	166.4693756	88.50518036	35.64477921	18.07018852	12.59885311	8.784142494	6.124458313	6.146332264	6.899047852	7.743946075	8.653028488																											128.9192395	2816.1	29007	169.81336	57358.43671	57250.088	0.000634679	345.6630249	26.19771194	14.64751434	157.763443	59.2184639	63742.1	404481.4856	7180806.902
L160030	70.27572159	543.7579956	82.5929718	33.26539993	322.0910645	170.0581207	370.6816101	77.64842224	41.68141937	227.8675537	133.874115	0.000134516	42.1018219	40.14741135	9.66E-06	20230816	-27.30348206	-1.539199829	7.000099182	-20.02582932	-10.89692307	57111.65819	338.3405762	338.3405762	315.4527588	225.8247223	161.6622772	84.59748077	34.46102142	18.17030716	13.00962925	9.314673424	6.669147015	6.545955658	7.199237347	7.917716503	8.707899094																											129.0451929	2816.2	29007	169.88242	57358.46581	57250.124	0.000629173	338.3405762	26.50449371	14.80524254	155.0509796	58.74375916	63742.2	404484.1216	7180805.011
L160030	70.1746101	548.4423218	82.75252533	33.25329971	325.3371277	172.0322113	369.8443909	78.38024139	41.75534821	228.5280609	135.3424988	0.000100233	42.4164238	40.52393723	1.73E-05	20230816	-27.13460541	-1.774024963	6.992744446	-19.93961334	-11.00581741	57111.66508	330.4902649	330.4902649	306.40271	219.1469421	156.7394104	80.7483139	33.26970673	18.25787544	13.37935162	9.804374695	7.184635162	6.934635639	7.466673374	8.0395298	8.656337738																											129.1873316	2816.3	29007	169.95148	57358.48992	57250.155	0.0005146	330.4902649	26.75375175	14.84714127	152.2512054	58.2363472	63742.3	404486.7575	7180803.12
L160030	70.0480355	553.4265137	82.96796417	33.35770416	328.5695801	173.9339142	369.0578613	79.04782867	41.80300522	229.0380402	136.6533661	0.000171315	42.745327	40.84264755	3.47E-05	20230816	-26.94337845	-1.937263489	7.148620605	-19.81562042	-11.05740356	57111.67198	322.5219727	322.5219727	297.2683716	212.4081421	151.7727051	76.97399139	32.0648613	18.32324219	13.7033329	10.2482605	7.664327621	7.308351517	7.695119381	8.102355003	8.531142235																											129.3549333	2816.4	29007	170.02054	57358.48202	57250.154	0.000771949	322.5219727	26.93206787	14.78045082	149.3847809	57.68959808	63742.4	404489.3935	7180801.229
L160030	69.89325158	558.105957	83.2334671	33.59362411	331.796051	175.6640167	368.0363464	79.66720581	41.85347748	229.4749756	137.7763672	8.99E-05	43.08480453	41.07882309	2.32E-05	20230816	-26.71695709	-2.035850525	7.44355011	-19.65849686	-11.04866409	57111.67887	314.848877	314.848877	288.4609985	205.8582611	146.9093781	73.43778992	30.95084763	18.41776466	14.03564072	10.69615269	8.15122509	7.691519737	7.892346859	8.098417282	8.309868813																											129.5507444	2816.5	29007	170.0896	57358.43113	57250.11	0.000557051	314.848877	27.05128479	14.60735226	146.529007	57.15790939	63742.5	404492.0295	7180799.338
L160030	69.71413001	561.996582	83.53133392	33.94451904	335.0087585	177.1946869	366.5515137	80.2759552	41.91123199	229.9418182	138.7771606	0.000170215	43.43222046	41.23013306	1.56E-05	20230816	-26.45068359	-2.095970154	7.849472046	-19.48163986	-10.99914932	57111.68576	307.7437744	307.7437744	280.2921753	199.7362823	142.3321228	70.32488251	30.03286362	18.59491348	14.43719006	11.20911121	8.702814102	8.109627724	8.066713333	8.024026871	7.982998371																											129.7708931	2816.6	29007	170.15866	57358.34924	57250.035	0.000331849	307.7437744	27.14189529	14.34806919	143.7976227	56.70134354	63742.6	404494.6655	7180797.446
L160030	69.51835832	564.8946533	83.83940125	34.35933304	338.1980286	178.5870972	364.4712219	80.91757965	41.96834183	230.5131531	139.7598724	0.00013126	43.78037262	41.32564163	3.51E-05	20230816	-26.14647675	-2.151016235	8.332122803	-19.29937363	-10.9348259	57111.69266	301.2193298	301.2193298	272.8255615	194.1407776	138.1492462	67.69708252	29.33246231	18.8654995	14.92805672	11.81240273	9.347021103	8.560898781	8.215120316	7.883307457	7.600250721																											130.007692	2816.7	29007	170.22772	57358.26434	57249.957	0.000691806	301.2193298	27.239748	14.04384041	141.2689972	56.33861923	63742.7	404497.3015	7180795.555
L160030	69.3163801	566.946167	84.14199829	34.76435089	341.3887634	179.9536591	361.7524719	81.62115479	42.01291656	231.1971893	140.8015594	9.02E-05	44.11677551	41.42072678	3.36E-06	20230816	-25.81140137	-2.228294373	8.81047821	-19.12220383	-10.87603378	57111.69955	294.9779968	294.9779968	265.7904663	188.931839	134.2984314	65.43782806	28.77637672	19.18875313	15.46757221	12.46802044	10.0501585	9.010853767	8.332080841	7.704439163	7.228940487																											130.2506973	2816.8	29007	170.29678	57358.20445	57249.904	0.00037868	294.9779968	27.36883354	13.75232887	138.9179535	56.03583908	63742.8	404499.9375	7180793.664
L160030	69.1196945	568.6184082	84.4406662	35.08926392	344.6591187	181.3976898	358.4822998	82.38820648	42.03703308	231.9372711	141.9239044	0.00012856	44.43035126	41.57710266	6.16E-06	20230816	-25.45866394	-2.338874817	9.238677979	-18.95550156	-10.83333206	57111.70645	288.5370178	288.5370178	258.6858826	183.7719879	130.5527039	63.32255554	28.25340652	19.49955559	15.97281265	13.0839262	10.71753216	9.406517982	8.41656208	7.530790806																												130.4884101	2816.9	29007	170.36584	57358.18255	57249.889	0.000880423	288.5370178	27.52841187	13.51984215	136.609787	55.73352814	63742.9	404502.5736	7180791.773
L160030	68.93965869	570.5621338	84.75357819	35.29404449	348.1231079	182.9602356	354.9281616	83.19335938	42.04011154	232.6492157	143.1048431	0.000136277	44.7220726	41.83602524	1.65E-05	20230816	-25.10966873	-2.477844238	9.577842712	-18.80205536	-10.8116684	57111.71334	281.4883728	281.4883728	251.0439301	178.2971954	126.6307755	61.15707397	27.69473267	19.75369263	16.36969757	13.56541348	11.24152946	9.704890251	8.477353096	7.405082226																												130.7094731	2817	29007	170.4349	57358.19866	57249.912	0.000679321	281.4883728	27.69367218	13.37124252	134.1635132	55.39067078	63743	404505.2096	7180789.882
L160030	68.78874598	573.3899536	85.10244751	35.38454819	351.8821411	184.5982819	351.4648132	83.99423981	42.02832031	233.2613678	144.3087006	7.67E-05	45.00862885	42.19936752	3.27E-05	20230816	-24.79296875	-2.632904053	9.815383911	-18.66759491	-10.81838608	57111.7201	273.6723938	273.6723938	242.6363983	172.284256	122.3306503	58.89078522	27.12619591	19.96094322	16.64285469	13.87632847	11.56967926	9.891535759	8.521830559	7.341791153																												130.9521884	2817.1	29007	170.50588	57358.2389	57249.959	0.000651652	273.6723938	27.83008957	13.30103683	131.437439	55.01662064	63743.1	404507.8559	7180787.977
L160030	68.6785362	577.4390869	85.49525452	35.40343475	355.958374	186.2067108	348.4339294	84.74430084	42.0117836	233.7377014	145.5191193	0.000158046	45.31092834	42.6300087	2.75E-05	20230816	-24.5363121	-2.792442322	9.961677551	-18.56130219	-10.86666489	57111.72686	265.247345	265.247345	233.5840607	165.7655182	117.6373444	56.64865875	26.66103172	20.17922401	16.84058952	14.05432987	11.7290535	9.983098984	8.550851822	7.324086189																												131.1563163	2817.2	29007	170.57686	57358.28314	57250.01	0.000692078	265.247345	27.91112137	13.28085041	128.4051056	54.67193222	63743.2	404510.5022	7180786.072
L160030	68.61695712	582.612915	85.91739655	35.40019226	360.2428589	187.669281	346.0231323	85.40882874	41.99885178	234.080246	146.7597656	4.88E-05	45.6346283	43.07047272	3.82E-05	20230816	-24.36151123	-2.95223999	10.03733826	-18.49311066	-10.97395325	57111.73362	256.6298828	256.6298828	224.3230591	159.0389404	112.7542801	54.67242432	26.44685364	20.48106956	17.03912926	14.17562389	11.79334354	10.01705456	8.565536499	7.324350357																												131.3118136	2817.3	29007	170.64784	57358.31138	57250.045	0.000497258	256.6298828	27.93157959	13.27805805	125.186882	54.4438591	63743.3	404513.1485	7180784.168
L160030	68.60729875	588.3841553	86.33552551	35.39580917	364.4978943	188.9084625	344.1889038	85.98419189	41.99210358	234.315979	148.0819397	0.000132845	45.96053696	43.46747589	5.89E-05	20230816	-24.26345444	-3.121650696	10.05226135	-18.47103882	-11.15612793	57111.74038	248.4295502	248.4295502	215.5072479	152.5822144	106.4112167	53.19612885	26.59332466	20.91892433	17.30460167	14.31475258	11.84148216	10.04097366	8.580439568	7.332349777																												131.4153902	2817.4	29007	170.71882	57358.31162	57250.052	0.000624435	248.4295502	27.91339874	13.27854729	122.0126495	54.40707779	63743.4	404515.7948	7180782.263
L160030	68.6467168	593.9835205	86.71076965	35.38843918	368.4324951	189.9204254	342.6641235	86.50891876	41.99821854	234.4786072	149.518219	0.000189398	46.25400925	43.79152298	3.89E-05	20230816	-24.23169708	-3.324111938	9.999206543	-18.49699402	-11.41602325	57111.74715	241.0497894	241.0497894	207.6327057	146.8192291	100.9817581	52.31335449	27.10080528	21.49932289	17.67192841	14.52590275	11.93994427	10.10087299	8.619211197	7.354888439																												131.4698904	2817.5	29007	170.7898	57358.27985	57250.027	0.000464137	241.0497894	27.90043068	13.28629494	119.129631	54.57770538	63743.5	404518.4411	7180780.358
